Appliance_ID,Purchase_Date,Appliance_Category,Brand,Purchase_Channel,Region,City,Purchase_Price_INR,Appliance_Age_Years,Household_Size,Daily_Usage_Hours,Annual_Usage_Hours,Usage_Intensity_Score,Service_Calls_Last_12M,Repair_History,Prior_Claims,Extended_Warranty,Claim_Filed,Claim_Outcome,Claim_Amount_INR,Claim_Probability,Claim_Risk_Level,Suggested_Annual_Premium_INR,Customer_Satisfaction
APP-10401,2025-03-30,Air Conditioner,Haier,Authorized Dealer,South,Bengaluru,40500,2.2,5,4.9,1615.0,4.2,1,Yes,1,Yes,0,No Claim,0,0.2383,Medium,1300,2.8
APP-10402,2022-05-05,Washing Machine,Panasonic,Online Marketplace,West,Ahmedabad,31000,1.3,6,2.9,1094.0,2.9,0,No,0,No,0,No Claim,0,0.0967,Low,800,4.2
APP-10403,2025-10-10,Air Conditioner,Samsung,Online Marketplace,Central,Indore,53500,1.5,4,11.1,4485.0,7.5,0,No,0,No,1,Approved,28000,0.1131,Low,1300,4.1
APP-10404,2022-01-28,Washing Machine,Whirlpool,Authorized Dealer,South,Chennai,19000,4.7,4,1.5,517.0,1.6,1,Yes,1,No,1,Approved,14000,0.3013,Medium,600,4.1
APP-10405,2023-07-02,Refrigerator,Samsung,Authorized Dealer,Northeast,Agartala,38500,0.9,6,8.7,3233.0,6.8,1,Yes,0,No,0,No Claim,0,0.0828,Low,1000,3.2
APP-10406,2021-09-06,Air Conditioner,Godrej,Authorized Dealer,South,Thiruvananthapuram,23000,1.2,4,6.9,2578.0,5.4,1,Yes,2,Yes,1,Approved,11500,0.2866,Medium,700,3.7
APP-10407,2025-09-28,Microwave,Panasonic,Authorized Dealer,North,Amritsar,5000,1.0,4,1.7,711.0,1.7,0,No,0,Yes,0,No Claim,0,0.0471,Low,100,3.8
APP-10408,2023-12-16,Refrigerator,Samsung,Online Marketplace,East,Siliguri,42500,4.3,3,5.8,1878.0,3.9,1,Yes,1,No,1,Approved,39500,0.3587,Medium,1400,3.3
APP-10409,2022-08-12,Refrigerator,Samsung,Authorized Dealer,Central,Bhopal,25000,6.3,4,8.4,2840.0,5.7,1,Yes,0,No,0,No Claim,0,0.3624,Medium,800,4.5
APP-10410,2021-12-16,Washing Machine,LG,Online Marketplace,South,Coimbatore,17500,0.2,3,1.5,608.0,1.5,0,No,0,No,0,No Claim,0,0.0397,Low,400,3.9
APP-10411,2023-10-01,Refrigerator,Whirlpool,Unauthorized Reseller,West,Ahmedabad,38500,9.5,7,6.6,2055.0,5.3,3,Yes,1,No,1,Approved,55500,0.9433,High,1700,3.7
APP-10412,2024-07-28,Air Conditioner,Samsung,Authorized Dealer,East,Patna,45000,0.9,4,9.4,3265.0,6.2,0,No,0,No,0,No Claim,0,0.0582,Low,1100,5
APP-10413,2024-05-10,Air Conditioner,Panasonic,Authorized Dealer,North,Delhi,39500,0.2,2,17.4,5722.0,10,2,Yes,1,No,0,No Claim,0,0.2155,Medium,1300,3.4
APP-10414,2022-01-21,Microwave,Samsung,Online Marketplace,Northeast,Imphal,12000,2.2,3,0.5,172.0,1.2,2,Yes,1,No,0,No Claim,0,0.186,Medium,400,3.5
APP-10415,2025-07-08,Washing Machine,Panasonic,Authorized Dealer,Northeast,Imphal,35000,2.6,6,3.5,1292.0,3.5,1,Yes,1,No,1,Partially Approved,28500,0.2248,Medium,1100,3.5
APP-10416,2021-03-29,Air Conditioner,Haier,Online Marketplace,North,Jaipur,56000,5.3,5,4.1,1551.0,3.9,0,No,0,No,0,No Claim,0,0.3267,Medium,1800,3.7
APP-10417,2022-02-02,Refrigerator,Blue Star,Online Marketplace,East,Bhubaneswar,45000,3.9,1,7.9,2802.0,4.7,2,Yes,1,No,0,No Claim,0,0.4273,High,2000,1.9
APP-10418,2024-03-24,Washing Machine,Godrej,Authorized Dealer,West,Ahmedabad,24500,1.8,7,2.4,936.0,3.0,1,Yes,1,Yes,0,No Claim,0,0.2227,Medium,800,4.3
APP-10419,2025-11-05,Air Conditioner,Samsung,Authorized Dealer,Northeast,Agartala,70000,1.3,5,5.1,1812.0,4.3,1,Yes,1,Yes,0,No Claim,0,0.1464,Low,1800,3.8
APP-10420,2025-06-12,Air Conditioner,Samsung,Authorized Dealer,North,Jaipur,54000,1.7,4,7.5,2581.0,5.3,1,Yes,1,Yes,0,No Claim,0,0.1764,Low,1400,4.1
APP-10421,2023-07-31,Refrigerator,Voltas,Authorized Dealer,Central,Bhopal,46000,0.9,7,6.0,2513.0,5.1,1,Yes,0,Yes,0,No Claim,0,0.1114,Low,1200,4.2
APP-10422,2024-05-26,Refrigerator,Godrej,Online Marketplace,South,Coimbatore,42000,2.8,2,9.5,2955.0,6.1,1,Yes,0,No,0,No Claim,0,0.2255,Medium,1300,3.2
APP-10423,2023-10-19,Air Conditioner,Voltas,Online Marketplace,West,Mumbai,90000,1.8,7,6.1,2197.0,5.2,0,No,0,Yes,1,Approved,35500,0.1655,Low,2200,4.0
APP-10424,2022-10-02,Washing Machine,Whirlpool,Online Marketplace,Central,Jabalpur,50000,0.6,4,4.3,1772.0,3.6,1,Yes,0,No,0,No Claim,0,0.0879,Low,1200,3.1
APP-10425,2023-10-09,Air Conditioner,Voltas,Authorized Dealer,Northeast,Agartala,53000,0.2,1,7.3,2568.0,4.2,1,Yes,0,No,0,No Claim,0,0.0569,Low,1300,5
APP-10426,2025-04-27,Air Conditioner,Godrej,Authorized Dealer,South,Bengaluru,82000,1.5,5,3.2,1229.0,3.3,2,Yes,0,No,1,Approved,73500,0.1298,Low,2000,4.2
APP-10427,2022-08-01,Refrigerator,LG,Authorized Dealer,East,Siliguri,20500,0.4,5,6.6,2137.0,4.8,0,No,0,No,0,No Claim,0,0.0405,Low,500,4.7
APP-10428,2021-03-23,Refrigerator,Samsung,Authorized Dealer,South,Chennai,26500,0.8,6,5.6,2138.0,4.7,0,No,0,Yes,0,No Claim,0,0.0585,Low,700,3.5
APP-10429,2022-03-27,Washing Machine,LG,Authorized Dealer,North,Chandigarh,34000,0.4,7,2.6,1006.0,3.3,1,Yes,1,Yes,0,No Claim,0,0.1085,Low,800,3.9
APP-10430,2022-10-05,Microwave,IFB,Authorized Dealer,Central,Indore,20000,0.9,6,1.4,553.0,2.6,0,No,0,Yes,0,No Claim,0,0.0535,Low,500,3.5
APP-10431,2022-04-17,Refrigerator,Voltas,Authorized Dealer,West,Vadodara,48500,4.4,5,6.7,2758.0,4.8,1,Yes,0,Yes,0,No Claim,0,0.2932,Medium,1600,4.2
APP-10432,2022-05-04,Air Conditioner,Blue Star,Online Marketplace,South,Kochi,38500,3.3,1,7.5,2662.0,4.5,1,Yes,0,No,0,No Claim,0,0.2028,Medium,1200,3.1
APP-10433,2025-06-04,Air Conditioner,Haier,Online Marketplace,North,Amritsar,30000,6.6,5,13.4,4868.0,9.1,2,Yes,0,No,0,No Claim,0,0.7263,High,1300,3.4
APP-10434,2022-06-02,Air Conditioner,Blue Star,Online Marketplace,South,Thiruvananthapuram,53000,5.8,2,10.1,4173.0,6.7,2,Yes,1,No,1,Approved,61000,0.6597,High,2300,3.5
APP-10435,2022-08-10,Air Conditioner,Godrej,Authorized Dealer,Central,Indore,76500,0.8,5,,4660.0,8.8,1,Yes,0,No,0,No Claim,0,0.1263,Low,1900,4.0
APP-10436,2023-05-12,Refrigerator,Samsung,Authorized Dealer,South,Coimbatore,55500,3.4,1,6.7,2173.0,3.9,2,Yes,2,No,0,No Claim,0,0.3729,Medium,1800,2.2
APP-10437,2025-10-28,Refrigerator,Whirlpool,Authorized Dealer,West,Surat,47000,1.5,2,8.2,3238.0,5.1,1,Yes,1,Yes,0,No Claim,0,0.1567,Low,1200,3.2
APP-10438,2021-04-25,Washing Machine,Whirlpool,Authorized Dealer,East,Guwahati,39000,0.7,2,2.8,1027.0,2.5,0,No,0,No,0,No Claim,0,0.0369,Low,1000,3.4
APP-10439,2025-01-29,Air Conditioner,Voltas,Authorized Dealer,East,Guwahati,64000,0.8,1,8.5,3314.0,5.2,1,Yes,1,Yes,0,No Claim,0,0.1438,Low,1600,4.5
APP-10440,2024-01-26,Microwave,Whirlpool,Authorized Dealer,North,Jaipur,9000,0.7,1,2.2,870.0,1.2,1,Yes,1,No,0,No Claim,0,0.0619,Low,200,3.8
APP-10441,2021-10-11,Refrigerator,Whirlpool,Unauthorized Reseller,South,Kochi,35000,4.5,2,10.4,3501.0,6.6,2,Yes,2,No,1,Approved,31000,0.7425,High,1500,3.2
APP-10442,2025-01-21,Washing Machine,Haier,Authorized Dealer,West,Surat,29000,3.1,4,2.8,972.0,2.3,1,Yes,0,No,0,No Claim,0,0.1538,Low,700,4.8
APP-10443,2024-09-19,Washing Machine,Blue Star,Online Marketplace,East,Ranchi,34000,6.8,3,2.0,622.0,1.8,0,No,0,Yes,0,No Claim,0,0.41,Medium,1100,4.3
APP-10444,2022-08-16,Refrigerator,Bosch,Unauthorized Reseller,North,Lucknow,27000,4.4,7,9.5,3506.0,7.5,3,Yes,1,Yes,1,Approved,30500,0.7717,High,1200,2.7
APP-10445,2023-02-04,Washing Machine,LG,Online Marketplace,West,Nagpur,26000,2.5,7,4.6,1521.0,4.4,1,Yes,1,No,0,No Claim,0,0.2711,Medium,800,3.0
APP-10446,2023-01-08,Refrigerator,Blue Star,Online Marketplace,Northeast,Imphal,22500,1.4,3,7.0,2548.0,4.6,2,Yes,0,No,0,No Claim,0,0.1568,Low,600,3.3
APP-10447,2021-12-10,Washing Machine,LG,Authorized Dealer,South,Kochi,68500,5.8,4,2.5,945.0,2.6,1,Yes,1,No,0,No Claim,0,0.3766,Medium,2200,4.8
APP-10448,2021-11-01,Refrigerator,Whirlpool,Online Marketplace,West,Nagpur,45000,1.2,4,4.4,1461.0,3.2,1,Yes,0,No,0,No Claim,0,0.0987,Low,1100,2.2
APP-10449,2022-11-02,Air Conditioner,Voltas,Authorized Dealer,North,Jaipur,46000,3.6,6,7.0,2910.0,5.7,1,Yes,0,No,0,No Claim,0,0.2283,Medium,1500,3.7
APP-10450,2021-04-24,Refrigerator,LG,Authorized Dealer,South,Kochi,43500,1.3,3,6.8,2688.0,4.5,1,Yes,1,Yes,0,No Claim,0,0.13,Low,1100,4.9
APP-10451,2023-03-10,Microwave,Blue Star,Online Marketplace,South,Hyderabad,10500,3.4,6,1.0,359.0,2.3,1,Yes,0,Yes,0,No Claim,0,0.2023,Medium,300,4.4
APP-10452,2021-08-28,Refrigerator,Voltas,Authorized Dealer,North,Dehradun,63500,3.7,1,10.2,3305.0,6.1,1,Yes,1,Yes,0,No Claim,0,0.341,Medium,2000,3.7
APP-10453,2021-08-02,Washing Machine,Whirlpool,Authorized Dealer,East,Bhubaneswar,52000,1.2,4,3.0,1144.0,2.4,2,Yes,2,Yes,1,Approved,38000,0.2717,Medium,1700,3.2
APP-10454,2022-04-22,Washing Machine,Bosch,Authorized Dealer,West,Vadodara,32000,1.2,4,4.4,1432.0,3.7,1,Yes,2,No,0,No Claim,0,0.1866,Medium,1000,3.0
APP-10455,2025-07-23,Washing Machine,Haier,Online Marketplace,North,Chandigarh,44000,7.4,2,2.5,913.0,2.1,1,Yes,1,No,0,No Claim,0,0.6633,High,1900,3.5
APP-10456,2021-01-03,Washing Machine,Onida,Unauthorized Reseller,East,Siliguri,25000,4.3,7,4.1,1718.0,3.8,2,Yes,1,No,0,No Claim,0,0.6785,High,1100,3.3
APP-10457,2021-06-05,Air Conditioner,Bosch,Authorized Dealer,North,Amritsar,60500,3.0,6,11.5,3874.0,7.9,1,Yes,0,No,0,No Claim,0,0.1994,Medium,1900,3.5
APP-10458,2024-04-20,Microwave,Haier,Online Marketplace,South,Hyderabad,11000,3.0,5,0.5,157.0,1.4,1,Yes,0,Yes,0,No Claim,0,0.1885,Medium,400,4.6
APP-10459,2023-04-30,Refrigerator,Voltas,Authorized Dealer,South,Coimbatore,47500,2.8,2,5.1,1978.0,3.1,2,Yes,1,Yes,0,No Claim,0,0.2895,Medium,1500,2.9
APP-10460,2023-04-17,Microwave,Whirlpool,Authorized Dealer,East,Patna,24000,1.5,3,3.2,1040.0,3.0,0,No,0,Yes,0,No Claim,0,0.051,Low,600,4.8
APP-10461,2024-06-17,Refrigerator,Godrej,Authorized Dealer,South,Kochi,38500,1.1,1,6.9,2296.0,4.6,0,No,0,Yes,0,No Claim,0,0.0667,Low,1000,4.6
APP-10462,2024-10-07,Refrigerator,Panasonic,Authorized Dealer,South,Thiruvananthapuram,75500,0.2,5,7.3,2337.0,5.8,1,Yes,1,No,0,No Claim,0,0.1122,Low,1900,3.7
APP-10463,2025-08-10,Washing Machine,IFB,Unauthorized Reseller,Northeast,Imphal,47500,1.6,2,2.4,829.0,2.2,0,No,0,No,0,No Claim,0,0.1209,Low,1200,3.4
APP-10464,2023-12-05,Washing Machine,LG,Authorized Dealer,North,Jaipur,17000,9.1,7,2.7,1046.0,3.1,2,Yes,1,No,1,Partially Approved,22500,0.7806,High,700,3.7
APP-10465,2024-08-24,Washing Machine,IFB,Online Marketplace,Northeast,Shillong,39500,0.4,5,0.9,302.0,1.9,0,No,0,No,1,Approved,17500,0.0625,Low,1000,4.7
APP-10466,2021-03-15,Refrigerator,Samsung,Unauthorized Reseller,North,Lucknow,32500,0.4,6,6.4,2431.0,5.5,1,Yes,1,Yes,1,Rejected,20500,0.2318,Medium,1000,4.4
APP-10467,2025-11-28,Washing Machine,Voltas,Authorized Dealer,West,Pune,28000,1.9,1,1.0,412.0,0.6,0,No,0,Yes,1,Approved,14500,0.0656,Low,700,3.9
APP-10468,2023-01-29,Washing Machine,Bosch,Online Marketplace,Northeast,Shillong,51500,2.1,2,2.3,869.0,1.7,1,Yes,2,No,1,Approved,39000,0.268,Medium,1600,4.1
APP-10469,2024-03-18,Washing Machine,Voltas,Authorized Dealer,South,Bengaluru,22500,3.2,5,3.7,1552.0,3.7,1,Yes,0,Yes,0,No Claim,0,0.1972,Medium,700,3.8
APP-10470,2025-10-27,Washing Machine,Voltas,Unauthorized Reseller,South,Chennai,27000,8.8,1,3.4,1103.0,1.9,1,Yes,0,Yes,1,Approved,31000,0.7631,High,1200,4.0
APP-10471,2023-01-19,Air Conditioner,Godrej,Authorized Dealer,Northeast,Imphal,25000,1.0,2,8.1,3257.0,5.0,1,Yes,0,Yes,0,No Claim,0,0.104,Low,600,4.4
APP-10472,2021-05-10,Refrigerator,LG,Authorized Dealer,South,Hyderabad,43000,3.4,4,7.3,2889.0,5.1,1,Yes,0,No,1,Approved,34000,0.1475,Low,1100,4.8
APP-10473,2022-02-10,Refrigerator,LG,Authorized Dealer,South,Kochi,71500,0.2,4,3.5,1368.0,3.3,1,Yes,0,No,0,No Claim,0,0.0405,Low,1800,3.5
APP-10474,2025-08-06,Washing Machine,Bosch,Authorized Dealer,South,Chennai,17000,1.3,1,3.2,1211.0,2.0,0,No,0,No,0,No Claim,0,0.0412,Low,400,3.5
APP-10475,2023-03-29,Refrigerator,Samsung,Authorized Dealer,Northeast,Shillong,31000,2.7,3,5.2,1942.0,3.5,0,No,0,Yes,0,No Claim,0,0.0904,Low,800,4.4
APP-10476,2025-09-29,Refrigerator,Haier,Authorized Dealer,East,Guwahati,33000,1.2,1,7.9,3078.0,4.9,1,Yes,0,No,0,No Claim,0,0.0823,Low,800,2.8
APP-10477,2025-05-03,Air Conditioner,IFB,Online Marketplace,East,Ranchi,60000,4.7,1,7.0,2609.0,4.3,1,Yes,2,Yes,1,Partially Approved,48500,0.6292,High,2600,3.0
APP-10478,2022-05-21,Refrigerator,Whirlpool,Authorized Dealer,South,Thiruvananthapuram,17500,0.2,4,7.2,2795.0,5.0,2,Yes,1,No,1,Approved,12500,0.1263,Low,400,4.4
APP-10479,2025-03-23,Microwave,Samsung,Authorized Dealer,South,Thiruvananthapuram,8500,0.7,5,3.0,941.0,2.7,0,No,0,No,0,No Claim,0,0.0339,Low,200,2.9
APP-10480,2024-09-13,Air Conditioner,Bosch,Online Marketplace,West,Vadodara,,0.4,6,9.1,2941.0,7.1,2,Yes,1,No,1,Approved,41000,0.2286,Medium,2200,2.3
APP-10481,2024-04-07,Air Conditioner,Samsung,Authorized Dealer,Central,Jabalpur,32500,2.1,3,9.6,4000.0,6.7,2,Yes,0,Yes,0,No Claim,0,0.1741,Low,800,3.3
APP-10482,2024-09-27,Microwave,Blue Star,Authorized Dealer,West,Vadodara,19500,3.7,2,1.6,616.0,1.8,2,Yes,1,No,1,Approved,17500,0.2306,Medium,600,2.8
APP-10483,2022-12-14,Refrigerator,Haier,Unauthorized Reseller,South,Thiruvananthapuram,40000,3.2,1,9.0,3073.0,5.7,2,Yes,0,No,1,Rejected,39500,0.3832,Medium,1300,3.5
APP-10484,2024-11-21,Washing Machine,IFB,Authorized Dealer,Central,Bhopal,29500,0.4,6,5.6,2030.0,4.5,1,Yes,0,Yes,0,No Claim,0,0.0957,Low,700,4.4
APP-10485,2022-06-17,Refrigerator,LG,Authorized Dealer,South,Coimbatore,47500,5.4,6,5.2,2167.0,4.7,1,Yes,0,Yes,0,No Claim,0,0.3058,Medium,1500,5
APP-10486,2023-07-23,Air Conditioner,Samsung,Authorized Dealer,West,Nagpur,82000,0.7,4,7.6,3169.0,5.5,2,Yes,1,Yes,1,Rejected,58000,0.1715,Low,2000,3.6
APP-10487,2021-01-08,Air Conditioner,Voltas,Authorized Dealer,South,Chennai,120000,1.3,3,13.1,5297.0,8.1,1,Yes,0,Yes,0,No Claim,0,0.1502,Low,3000,3.7
APP-10488,2023-10-16,Refrigerator,Panasonic,Authorized Dealer,North,Jaipur,43000,3.8,5,8.7,2803.0,6.4,0,No,0,Yes,0,No Claim,0,0.2055,Medium,1400,5.0
APP-10489,2023-05-29,Microwave,Godrej,Authorized Dealer,Northeast,Imphal,10500,1.1,3,2.8,1170.0,2.5,1,Yes,0,Yes,0,No Claim,0,0.0728,Low,300,5
APP-10490,2022-05-24,Air Conditioner,Voltas,Authorized Dealer,North,Lucknow,43000,3.2,3,9.8,3287.0,6.7,2,Yes,2,Yes,0,No Claim,0,0.5503,High,1900,3.5
APP-10491,2021-09-06,Air Conditioner,Samsung,Authorized Dealer,Central,Indore,,1.3,3,9.3,3713.0,6.3,1,Yes,2,Yes,0,No Claim,0,0.2496,Medium,1000,2.8
APP-10492,2022-07-04,Refrigerator,Whirlpool,Authorized Dealer,Northeast,Imphal,68000,7.1,7,11.1,3950.0,7.9,3,Yes,2,Yes,1,Rejected,91500,0.8931,High,3000,3.7
APP-10493,2024-08-23,Refrigerator,Whirlpool,Authorized Dealer,South,Coimbatore,35500,3.3,6,7.2,2822.0,5.5,2,Yes,2,Yes,1,Approved,31500,0.5207,High,1600,3.0
APP-10494,2023-04-15,Washing Machine,Voltas,Unauthorized Reseller,South,Coimbatore,32000,1.3,3,2.6,1038.0,2.6,3,Yes,1,No,0,No Claim,0,0.3815,Medium,1000,3.1
APP-10495,2025-10-16,Refrigerator,O General,Online Marketplace,South,Chennai,26500,2.1,4,4.7,1461.0,3.4,0,Yes,0,Yes,0,No Claim,0,0.108,Low,700,4.4
APP-10496,2022-08-30,Washing Machine,Bosch,Unauthorized Reseller,Northeast,Shillong,34000,1.0,3,4.0,1549.0,3.3,1,Yes,0,Yes,0,No Claim,0,0.1468,Low,800,4.6
APP-10497,2023-12-15,Refrigerator,Samsung,Authorized Dealer,East,Patna,70000,0.6,1,7.1,2291.0,4.7,1,Yes,1,No,0,No Claim,0,0.0823,Low,1800,4.2
APP-10498,2024-05-24,Washing Machine,Samsung,Unauthorized Reseller,North,Chandigarh,38500,3.8,1,2.2,727.0,1.9,1,Yes,0,No,0,No Claim,0,0.2365,Medium,1200,3.7
APP-10499,2025-02-17,Air Conditioner,Whirlpool,Online Marketplace,West,Nagpur,37000,8.0,2,12.0,4423.0,7.8,2,Yes,1,No,1,Approved,49500,0.8249,High,1600,2.6
APP-10500,2021-09-03,Washing Machine,Whirlpool,Authorized Dealer,West,Vadodara,39000,0.7,6,3.4,1232.0,3.4,2,Yes,0,No,0,No Claim,0,0.0922,Low,1000,2.9
APP-10501,2023-08-10,Washing Machine,Bosch,Authorized Dealer,East,Patna,17000,4.2,3,3.7,1313.0,3.1,2,Yes,2,No,1,Approved,16500,0.4641,High,700,2.9
APP-10502,2025-04-25,Microwave,Haier,Authorized Dealer,Central,Indore,18500,0.5,1,1.8,618.0,1.6,1,Yes,0,Yes,0,No Claim,0,0.048,Low,500,3.1
APP-10503,2024-11-18,Washing Machine,LG,Authorized Dealer,East,Bhubaneswar,27000,1.1,6,3.8,1401.0,3.8,0,No,0,No,0,No Claim,0,0.0519,Low,700,4.8
APP-10504,2022-08-30,Air Conditioner,Haier,Authorized Dealer,Northeast,Guwahati,80500,4.7,1,1,383.0,0.6,0,No,0,Yes,0,No Claim,0,0.1637,Low,2000,3.7
APP-10505,2022-08-05,Microwave,Samsung,Authorized Dealer,North,Chandigarh,9500,0.5,1,0.9,339.0,1.1,0,No,0,Yes,0,No Claim,0,0.0253,Low,200,4.6
APP-10506,2025-12-05,Air Conditioner,LG,Authorized Dealer,North,Lucknow,67500,4.2,1,9.9,3894.0,6.3,1,Yes,0,Yes,1,Rejected,62000,0.2172,Medium,2200,3.6
APP-10507,2025-08-01,Washing Machine,Voltas,Authorized Dealer,Northeast,Imphal,16500,0.2,7,3.0,1087.0,3.5,0,Yes,0,No,0,No Claim,0,0.0509,Low,400,5
APP-10508,2022-10-18,Washing Machine,Bosch,Authorized Dealer,West,Mumbai,21000,9.0,4,1.5,478.0,1.9,1,Yes,1,No,1,Approved,22500,0.666,High,900,4.5
APP-10509,2021-04-10,Microwave,O General,Authorized Dealer,Central,Gwalior,10500,0.7,6,2.8,886.0,2.8,0,No,0,Yes,0,No Claim,0,0.0418,Low,300,3.9
APP-10510,2022-03-13,Refrigerator,Godrej,Online Marketplace,South,Hyderabad,29000,2.2,2,4.6,1854.0,3.4,0,No,0,No,0,No Claim,0,0.1111,Low,700,4.4
APP-10511,2022-01-20,Refrigerator,Whirlpool,Online Marketplace,East,Bhubaneswar,42000,8.2,7,5.4,2188.0,5.2,3,Yes,1,No,1,Approved,60000,0.8651,High,1800,4.1
APP-10512,2023-05-06,Washing Machine,IFB,Online Marketplace,West,Pune,17000,5.1,3,2.7,1087.0,2.1,0,No,0,Yes,0,No Claim,0,0.3056,Medium,500,4.5
APP-10513,2024-06-21,Air Conditioner,Samsung,Authorized Dealer,South,Bengaluru,35500,2.6,2,8.7,3325.0,5.8,2,Yes,1,No,0,No Claim,0,0.2449,Medium,1100,4.1
APP-10514,2022-11-11,Refrigerator,Panasonic,Unauthorized Reseller,North,Chandigarh,49500,2.8,1,6.0,2043.0,3.5,3,Yes,1,Yes,0,No Claim,0,0.5439,High,2200,3.3
APP-10515,2023-10-30,Refrigerator,Whirlpool,Authorized Dealer,Northeast,Agartala,47000,0.4,6,5.6,1773.0,4.7,1,Yes,0,No,0,No Claim,0,0.0632,Low,1200,3.7
APP-10516,2022-11-25,Refrigerator,Whirlpool,Authorized Dealer,North,Jaipur,26000,1.1,4,10.0,3757.0,6.6,1,Yes,1,No,0,No Claim,0,0.1464,Low,600,4.6
APP-10517,2023-02-21,Refrigerator,LG,Authorized Dealer,Central,Raipur,51000,1.0,4,12.0,4319.0,8.0,0,No,0,No,0,No Claim,0,0.0636,Low,1300,3.1
APP-10518,2021-11-21,Refrigerator,LG,Authorized Dealer,Central,Raipur,37000,0.3,7,2.5,965.0,2.9,1,Yes,1,Yes,0,No Claim,0,0.0954,Low,900,3.8
APP-10519,2022-06-19,Air Conditioner,Onida,Online Marketplace,South,Thiruvananthapuram,51500,1.8,4,6.7,2787.0,4.8,2,Yes,0,No,0,No Claim,0,0.2258,Medium,1600,3.5
APP-10520,2025-02-17,Washing Machine,IFB,Unauthorized Reseller,Northeast,Agartala,76500,3.3,5,3.3,1341.0,3.5,3,Yes,2,No,1,Approved,82000,0.7309,High,3300,2.0
APP-10521,2022-10-14,Washing Machine,Samsung,Online Marketplace,South,Hyderabad,47500,0.8,4,1.8,742.0,1.7,0,Yes,1,Yes,1,Partially Approved,16500,0.1095,Low,1200,3.2
APP-10522,2022-07-02,Microwave,Haier,Authorized Dealer,West,Nagpur,17500,0.2,5,0.6,229.0,1.2,0,No,0,Yes,0,No Claim,0,0.0384,Low,400,4.0
APP-10523,2025-05-09,Refrigerator,Voltas,Authorized Dealer,South,Coimbatore,23500,2.3,2,6.8,2542.0,4.1,,Yes,1,Yes,0,No Claim,0,0.2727,Medium,800,3.4
APP-10524,2021-08-12,Washing Machine,O General,Authorized Dealer,Central,Bhopal,28500,0.6,2,2.3,782.0,1.6,1,Yes,0,Yes,0,No Claim,0,0.0512,Low,700,4.6
APP-10525,2022-09-02,Microwave,Voltas,Online Marketplace,East,Patna,13000,3.4,5,2.2,859.0,2.8,0,No,0,Yes,0,No Claim,0,0.1708,Low,300,4.5
APP-10526,2025-11-10,Washing Machine,Voltas,Authorized Dealer,East,Siliguri,,3.5,1,5.0,1746.0,3.0,2,Yes,2,Yes,0,No Claim,0,0.4838,High,1100,3.5
APP-10527,2021-04-18,Washing Machine,LG,Unauthorized Reseller,East,Ranchi,49000,1.6,5,3.3,1172.0,3.5,1,Yes,1,No,1,Approved,29500,0.2423,Medium,1600,4.3
APP-10528,2021-01-08,Refrigerator,Whirlpool,Authorized Dealer,South,Thiruvananthapuram,45500,4.3,4,10.2,4102.0,6.8,3,Yes,2,No,1,Partially Approved,53500,0.6554,High,2000,3.4
APP-10529,2025-08-27,Air Conditioner,Samsung,Unauthorized Reseller,Northeast,Imphal,50000,4.1,1,7.4,2706.0,4.9,2,Yes,0,No,0,No Claim,0,0.3849,Medium,1600,3.5
APP-10530,2024-11-09,Washing Machine,Onida,Online Marketplace,South,Bengaluru,20500,5.7,2,2.8,1089.0,2.4,2,Yes,1,No,1,Approved,24000,0.6075,High,900,3.5
APP-10531,2021-12-02,Refrigerator,Voltas,Authorized Dealer,South,Hyderabad,103500,4.8,4,8.7,2911.0,6.3,1,Yes,2,No,1,Approved,87500,0.5592,High,4500,4.2
APP-10532,2024-11-06,Refrigerator,Godrej,Authorized Dealer,South,Bengaluru,56500,0.2,5,8.9,3674.0,6.3,1, yes ,0,Yes,0,No Claim,0,0.096,Low,1400,3.2
APP-10533,2025-07-20,Washing Machine,O General,Online Marketplace,South,Coimbatore,16000,2.6,7,2.8,904.0,3.4,2,Yes,2,No,1,Approved,15000,0.4626,High,700,3.5
APP-10534,2022-12-13,Refrigerator,Blue Star,Authorized Dealer,South,Thiruvananthapuram,45000,5.6,5,4.9,1598.0,4.3,2,Yes,0,No,1,Approved,46000,0.3743,Medium,1400,3.6
APP-10535,2022-01-22,Air Conditioner,Onida,Authorized Dealer,North,Jaipur,84500,1.9,6,10.2,4019.0,7.3,2,Yes,0,No,0,No Claim,0,0.2236,Medium,2700,3.7
APP-10536,2025-02-09,Air Conditioner,Onida,Unauthorized Reseller,North,Chandigarh,41500,2.9,4,6.5,2277.0,5.0,1,Yes,1,Yes,1,Approved,32000,0.4908,High,1800,5
APP-10537,2023-09-19,Microwave,Panasonic,Unauthorized Reseller,South,Kochi,14500,0.4,3,3.5,1363.0,2.5,3,Yes,2,No,1,Partially Approved,12500,0.3818,Medium,500,3.6
APP-10538,2021-05-20,Refrigerator,LG,Authorized Dealer,North,Dehradun,69000,4.3,2,8.2,2653.0,5.2,2,Yes,1,No,0,No Claim,0,0.3482,Medium,2200,3.6
APP-10539,2023-10-30,Microwave,Bosch,Authorized Dealer,West,Pune,15500,1.8,7,1.9,786.0,3.2,0,No,0,No,0,No Claim,0,0.0547,Low,400,5
